,,,,externalizing,externalizing,externalizing,externalizing,non-externalizing,non-externalizing,non-externalizing,non-externalizing,non-externalizing,non-externalizing,non-externalizing,non-externalizing
,,,,alpha,alpha,delta,delta,alpha,alpha,beta,beta,gamma,gamma,delta,delta
,,,,matched,unmatched,matched,unmatched,matched,unmatched,matched,unmatched,matched,unmatched,matched,unmatched
generation,learning_step,game_round,metric,,,,,,,,,,,,
16,6,2,payoffs,2.0,0.00869130426494371,1.0,1.0086913042649437,2.0,0.00869130426494371,3.0,1.0086913042649437,0.0,0.00869130426494371,1.0,1.0086913042649437
16,6,3,shares,8.685423468498075e-10,6.990918392569887e-08,2.868186836884443e-06,2.4000921054734225e-06,4.696257307397207e-05,0.0037800288846712017,8.916405792450332e-08,0.7113086853054097,8.916405792450332e-08,1.0936072850093303e-09,0.15508447504665301,0.12977432971043174
16,6,3,payoffs,2.0,0.00894840615546476,1.0,1.0089484061554648,2.0,0.00894840615546476,3.0,1.0089484061554648,0.0,0.00894840615546476,1.0,1.0089484061554648
16,6,4,shares,1.1813301422403752e-09,6.95963961303083e-08,3.2368562868085763e-06,2.0314226555492893e-06,6.387518505075608e-05,0.0037631162726944178,9.00847871368261e-08,0.7113086843846805,9.00847871368261e-08,1.728780726865478e-10,0.17501863950622099,0.10984016525086376
16,6,4,payoffs,2.0,0.009123825600883251,1.0,1.0091238256008832,2.0,0.009123825600883251,3.0,1.0091238256008832,0.0,0.009123825600883251,1.0,1.0091238256008832
16,7,0,shares,0.0,1.766966358145351e-09,0.0,5.337289702272268e-06,0.0,9.443489016511095e-05,0.0,0.7146506711684534,0.0,1.9318081073467193e-10,0.0,0.2852495546901634
16,7,0,payoffs,2.0,0.00018887370062481816,1.0,1.0001888737006248,2.0,0.00018887370062481816,3.0,1.0001888737006248,0.0,0.00018887370062481816,1.0,1.0001888737006248
16,7,1,shares,1.668663961272415e-13,1.7667994917492237e-09,1.5224879974890089e-06,3.8148017047832595e-06,8.91811534378273e-09,9.442597204976717e-05,1.3805679604858823e-10,0.7146506710303966,1.380567960485882e-10,5.512401468608373e-11,0.0813688309105587,0.2038807237796047
16,7,1,payoffs,2.0,0.00020558403545513522,1.0,1.0002055840354551,2.0,0.00020558403545513522,3.0,1.0002055840354551,0.0,0.00020558403545513522,1.0,1.0002055840354551
16,7,2,shares,3.4847917478422105e-13,1.7666178789705666e-09,2.3691611873019016e-06,2.9681285149703668e-06,1.8624345870465832e-08,9.441626581924048e-05,1.8094068796889871e-10,0.7146506709875127,1.809406879688987e-10,1.2240122765773232e-11,0.12661897917577417,0.15863057551438925
16,7,2,payoffs,2.0,0.00021621331492401347,1.0,1.000216213314924,2.0,0.00021621331492401347,3.0,1.000216213314924,0.0,0.00021621331492401347,1.0,1.000216213314924
16,7,3,shares,5.394623039337633e-13,1.766426895841417e-09,2.9082684275089784e-06,2.42902127476329e-06,2.883137145501441e-08,9.440605879365593e-05,1.9095628901553378e-10,0.714650670977497,1.9095628901553376e-10,2.2245217191381717e-12,0.15543137437587773,0.1298181803142857
16,7,3,payoffs,2.0,0.0002235653869693265,1.0,1.0002235653869693,2.0,0.0002235653869693265,3.0,1.0002235653869693,0.0,0.0002235653869693265,1.0,1.0002235653869693
16,7,4,shares,7.369182555420356e-13,1.7662294398898088e-09,3.281640240272405e-06,2.0556494619998635e-06,3.9384334739582375e-08,9.439550583037136e-05,1.9283862447091595e-10,0.7146506709756146,1.9283862447091592e-10,3.421862637560007e-13,0.17538609845227254,0.10986345623789091
16,7,4,payoffs,2.0,0.00022894994237522657,1.0,1.000228949942375,2.0,0.00022894994237522657,3.0,1.000228949942375,0.0,0.00022894994237522657,1.0,1.000228949942375
16,8,0,shares,0.0,1.092553822680161e-12,0.0,5.3390555760765905e-06,0.0,5.837386743943277e-08,0.0,0.7147351343570401,0.0,1.0207343855553186e-14,0.0,0.28525946821104503
16,8,0,payoffs,2.0,1.1674994040135841e-07,1.0,1.0000001167499404,2.0,1.1674994040135841e-07,3.0,1.0000001167499404,0.0,1.1674994040135841e-07,1.0,1.0000001167499404
16,8,1,shares,6.377778568952001e-20,1.0925537589023754e-12,1.5230446598973518e-06,3.816010916179239e-06,3.407572176433149e-15,5.8373864031860595e-08,7.2955472820373e-15,0.7147351343570327,7.2955472820373e-15,2.911796573515887e-15,0.08137448722031397,0.20388498099073105
16,8,1,payoffs,2.0,1.2709217296696604e-07,1.0,1.000000127092173,2.0,1.2709217296696604e-07,3.0,1.000000127092173,0.0,1.2709217296696604e-07,1.0,1.000000127092173
16,8,2,shares,1.332052978774766e-19,1.0925536894748632e-12,2.3700091238566878e-06,2.9690464522199027e-06,7.117002603547036e-15,5.837386032243017e-08,9.56106977921884e-15,0.7147351343570305,9.56106977921884e-15,6.462740763343462e-16,0.12662680369090526,0.15863266452013974
16,8,2,payoffs,2.0,1.3367736078337312e-07,1.0,1.0000001336773607,2.0,1.3367736078337312e-07,3.0,1.0000001336773607,0.0,1.3367736078337312e-07,1.0,1.0000001336773607
16,8,3,shares,2.0623014393058065e-19,1.0925536164500171e-12,2.909295015775785e-06,2.4297605603008056e-06,1.1018634353671603e-14,5.837385642079842e-08,1.0089957137110025e-14,0.71473513435703,1.0089957137110025e-14,1.1738671844316143e-16,0.15544021545456543,0.12981925275647957
16,8,3,payoffs,2.0,1.382380531200806e-07,1.0,1.000000138238053,2.0,1.382380531200806e-07,3.0,1.000000138238053,0.0,1.382380531200806e-07,1.0,1.000000138238053
16,8,4,shares,2.817463862124012e-19,1.0925535409337748e-12,3.2827874510351502e-06,2.0562681250414402e-06,1.5053378477919244e-14,5.83738523860543e-08,1.0189299661500068e-14,0.7147351343570298,1.0189299661500068e-14,1.804419405311882e-17,0.1753954775687739,0.10986399064227109
16,8,4,payoffs,2.0,1.4158345185839547e-07,1.0,1.0000001415834519,2.0,1.4158345185839547e-07,3.0,1.0000001415834519,0.0,1.4158345185839547e-07,1.0,1.0000001415834519
16,9,0,shares,0.0,4.176199585884301e-19,0.0,5.339056668629995e-06,0.0,2.231293976440113e-14,0.0,0.7147351865986493,0.0,3.3338950663093686e-22,0.0,0.2852594743432909
16,9,0,payoffs,2.0,4.462671543555953e-14,1.0,1.0000000000000446,2.0,4.462671543555953e-14,3.0,1.0000000000000446,0.0,4.462671543555953e-14,1.0,1.0000000000000446
16,9,1,shares,9.318503386837902e-33,4.1761995858842078e-19,1.52304500431063e-06,3.816011664319366e-06,4.97876599259455e-28,2.231293976440063e-14,2.3828521123222043e-22,0.7147351865986493,2.382852112322205e-22,9.510429539871638e-23,0.0813744907192208,0.2038849836240701
16,9,1,payoffs,2.0,4.8579958315544786e-14,1.0,1.0000000000000486,2.0,4.8579958315544786e-14,3.0,1.0000000000000486,0.0,4.8579958315544786e-14,1.0,1.0000000000000486
16,9,2,shares,1.9462483433584604e-32,4.176199585884106e-19,2.3700096484882345e-06,2.969047020141761e-06,1.0398574387753392e-27,2.231293976440009e-14,3.122810869514829e-22,0.7147351865986493,3.1228108695148297e-22,2.110841967945387e-23,0.12662680853128325,0.15863266581200763
16,9,2,payoffs,2.0,5.10970984082683e-14,1.0,1.000000000000051,2.0,5.10970984082683e-14,3.0,1.000000000000051,0.0,5.10970984082683e-14,1.0,1.000000000000051
16,9,3,shares,3.0132067484115664e-32,4.1761995858839993e-19,2.909295650945216e-06,2.4297610176847795e-06,1.609920677695717e-27,2.2312939764399518e-14,3.2955545644921383e-22,0.7147351865986493,3.2955545644921388e-22,3.8340501817229686e-24,0.15544022092404733,0.12981925341924355
16,9,3,payoffs,2.0,5.284039047372332e-14,1.0,1.0000000000000528,2.0,5.284039047372332e-14,3.0,1.0000000000000528,0.0,5.284039047372332e-14,1.0,1.0000000000000528
16,9,4,shares,4.116566832293539e-32,4.176199585883889e-19,3.282788160838824e-06,2.0562685077911715e-06,2.1994329024781918e-27,2.2312939764398928e-14,3.3280015277473143e-22,0.7147351865986493,3.3280015277473147e-22,5.893538562053664e-25,0.17539548337132638,0.1098639909719645
16,9,4,payoffs,2.0,5.4119146247359526e-14,1.0,1.0000000000000542,2.0,5.4119146247359526e-14,3.0,1.0000000000000542,0.0,5.4119146247359526e-14,1.0,1.0000000000000542
16,10,0,shares,0.0,6.106287536288972e-32,0.0,5.339056668630413e-06,0.0,3.262517108661576e-27,0.0,0.7147351865986693,0.0,4.145531112016979e-36,0.0,0.2852594743432932
16,10,0,payoffs,2.0,6.525156351373873e-27,1.0,1.0,2.0,6.525156351373873e-27,3.0,1.0,0.0,6.525156351373873e-27,1.0,1.0
16,10,1,shares,1.9922240425051746e-58,6.106287536288972e-32,1.5230450043107614e-06,3.816011664319652e-06,1.0644217102999638e-53,3.262517108661576e-27,2.9629569529021008e-36,0.7147351865986693,2.9629569529021008e-36,1.1825741591148783e-36,0.08137449071922212,0.20388498362407106
16,10,1,payoffs,2.0,7.103185245779123e-27,1.0,1.0,2.0,7.103185245779123e-27,3.0,1.0,0.0,7.103185245779123e-27,1.0,1.0
16,10,2,shares,4.1609286184317314e-58,6.106287536288972e-32,2.3700096484884352e-06,2.9690470201419786e-06,2.223134879397313e-53,3.262517108661576e-27,3.8830585123513233e-36,0.7147351865986693,3.8830585123513233e-36,2.624725996656556e-37,0.12662680853128505,0.15863266581200813
16,10,2,payoffs,2.0,7.471232360050711e-27,1.0,1.0,2.0,7.471232360050711e-27,3.0,1.0,0.0,7.471232360050711e-27,1.0,1.0
16,10,3,shares,6.442003270293045e-58,6.106287536288972e-32,2.909295650945459e-06,2.429761017684955e-06,3.441886049171838e-53,3.262517108661576e-27,4.097856623176642e-36,0.7147351865986693,4.097856623176642e-36,4.767448884033689e-38,0.15544022092404935,0.12981925341924383
16,10,3,payoffs,2.0,7.726130207048385e-27,1.0,1.0,2.0,7.726130207048385e-27,3.0,1.0,0.0,7.726130207048385e-27,1.0,1.0
16,10,4,shares,8.80090189961084e-58,6.106287536288972e-32,3.2827881608390954e-06,2.0562685077913184e-06,4.70221764836554e-53,3.262517108661576e-27,4.138202792743901e-36,0.7147351865986693,4.138202792743901e-36,7.328319273077721e-39,0.17539548337132854,0.10986399097196464
16,10,4,payoffs,2.0,7.913105238405965e-27,1.0,1.0,2.0,7.913105238405965e-27,3.0,1.0,0.0,7.913105238405965e-27,1.0,1.0
16,11,0,shares,0.0,0.0,0.0,5.339056668630414e-06,0.0,0.0,0.0,0.7147351865986694,0.0,0.0,0.0,0.28525947434329324
16,11,0,payoffs,2.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0
16,11,1,shares,0.0,0.0,1.5230450043107614e-06,3.816011664319652e-06,0.0,0.0,0.0,0.7147351865986694,0.0,0.0,0.08137449071922212,0.20388498362407112
16,11,1,payoffs,2.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0
16,11,2,shares,0.0,0.0,2.3700096484884352e-06,2.9690470201419786e-06,0.0,0.0,0.0,0.7147351865986694,0.0,0.0,0.12662680853128508,0.15863266581200816
16,11,2,payoffs,2.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0
16,11,3,shares,0.0,0.0,2.909295650945459e-06,2.429761017684955e-06,0.0,0.0,0.0,0.7147351865986694,0.0,0.0,0.1554402209240494,0.12981925341924383
16,11,3,payoffs,2.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0
16,11,4,shares,0.0,0.0,3.2827881608390954e-06,2.0562685077913184e-06,0.0,0.0,0.0,0.7147351865986694,0.0,0.0,0.1753954833713286,0.10986399097196464
16,11,4,payoffs,2.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0
16,12,0,shares,0.0,0.0,0.0,5.339056668630414e-06,0.0,0.0,0.0,0.7147351865986694,0.0,0.0,0.0,0.28525947434329324
16,12,0,payoffs,2.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0
16,12,1,shares,0.0,0.0,1.5230450043107614e-06,3.816011664319652e-06,0.0,0.0,0.0,0.7147351865986694,0.0,0.0,0.08137449071922212,0.20388498362407112
16,12,1,payoffs,2.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0
16,12,2,shares,0.0,0.0,2.3700096484884352e-06,2.9690470201419786e-06,0.0,0.0,0.0,0.7147351865986694,0.0,0.0,0.12662680853128508,0.15863266581200816
16,12,2,payoffs,2.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0
16,12,3,shares,0.0,0.0,2.909295650945459e-06,2.429761017684955e-06,0.0,0.0,0.0,0.7147351865986694,0.0,0.0,0.1554402209240494,0.12981925341924383
16,12,3,payoffs,2.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0
16,12,4,shares,0.0,0.0,3.2827881608390954e-06,2.0562685077913184e-06,0.0,0.0,0.0,0.7147351865986694,0.0,0.0,0.1753954833713286,0.10986399097196464
16,12,4,payoffs,2.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0
16,13,0,shares,0.0,0.0,0.0,5.339056668630414e-06,0.0,0.0,0.0,0.7147351865986694,0.0,0.0,0.0,0.28525947434329324
16,13,0,payoffs,2.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0
16,13,1,shares,0.0,0.0,1.5230450043107614e-06,3.816011664319652e-06,0.0,0.0,0.0,0.7147351865986694,0.0,0.0,0.08137449071922212,0.20388498362407112
16,13,1,payoffs,2.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0
16,13,2,shares,0.0,0.0,2.3700096484884352e-06,2.9690470201419786e-06,0.0,0.0,0.0,0.7147351865986694,0.0,0.0,0.12662680853128508,0.15863266581200816
16,13,2,payoffs,2.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0
16,13,3,shares,0.0,0.0,2.909295650945459e-06,2.429761017684955e-06,0.0,0.0,0.0,0.7147351865986694,0.0,0.0,0.1554402209240494,0.12981925341924383
16,13,3,payoffs,2.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0
16,13,4,shares,0.0,0.0,3.2827881608390954e-06,2.0562685077913184e-06,0.0,0.0,0.0,0.7147351865986694,0.0,0.0,0.1753954833713286,0.10986399097196464
16,13,4,payoffs,2.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0
16,14,0,shares,0.0,0.0,0.0,5.339056668630414e-06,0.0,0.0,0.0,0.7147351865986694,0.0,0.0,0.0,0.28525947434329324
16,14,0,payoffs,2.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0
16,14,1,shares,0.0,0.0,1.5230450043107614e-06,3.816011664319652e-06,0.0,0.0,0.0,0.7147351865986694,0.0,0.0,0.08137449071922212,0.20388498362407112
16,14,1,payoffs,2.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0
16,14,2,shares,0.0,0.0,2.3700096484884352e-06,2.9690470201419786e-06,0.0,0.0,0.0,0.7147351865986694,0.0,0.0,0.12662680853128508,0.15863266581200816
16,14,2,payoffs,2.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0
16,14,3,shares,0.0,0.0,2.909295650945459e-06,2.429761017684955e-06,0.0,0.0,0.0,0.7147351865986694,0.0,0.0,0.1554402209240494,0.12981925341924383
16,14,3,payoffs,2.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0
16,14,4,shares,0.0,0.0,3.2827881608390954e-06,2.0562685077913184e-06,0.0,0.0,0.0,0.7147351865986694,0.0,0.0,0.1753954833713286,0.10986399097196464
16,14,4,payoffs,2.0,0.0,1.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0
17,0,0,shares,0.0,1.667519392834462e-06,0.0,1.667519392834462e-06,0.0,0.24999916624338347,0.0,0.24999916624338347,0.0,0.24999916624338347,0.0,0.24999916624338347
17,0,0,payoffs,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,0.0,1.0,1.0,2.0
17,0,1,shares,4.168812385190783e-07,1.2506381543153839e-06,4.168812385190783e-07,1.2506381543153839e-06,0.06250000000007483,0.18749916624330865,0.06249958312161692,0.18749958312176657,0.06249958312161692,0.18749958312176657,0.06250000000007483,0.18749916624330865
17,0,1,payoffs,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,0.0,1.0,1.0,2.0
17,0,2,shares,7.295414722523828e-07,9.379779205820794e-07,7.295414722523828e-07,9.379779205820794e-07,0.1093748957804006,0.14062427046298287,0.10937437468232825,0.14062479156105526,0.10937437468232825,0.14062479156105526,0.1093748957804006,0.14062427046298287
17,0,2,payoffs,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,0.0,1.0,1.0,2.0
17,0,3,shares,9.640362999748744e-07,7.034830928595879e-07,9.640362999748744e-07,7.034830928595879e-07,0.144531015505857,0.10546815073752647,0.14453052046268827,0.10546864578069523,0.14453052046268827,0.10546864578069523,0.144531015505857,0.10546815073752647
17,0,3,payoffs,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,0.0,1.0,1.0,2.0
17,0,4,shares,1.1399072469781713e-06,5.27612145856291e-07,1.1399072469781713e-06,5.27612145856291e-07,0.1708980792450811,0.07910108699830239,0.17089765585289732,0.07910151039048618,0.17089765585289732,0.07910151039048618,0.1708980792450811,0.07910108699830239
17,0,4,payoffs,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,0.0,1.0,1.0,2.0
17,1,0,shares,0.0,1.5450617629195756e-06,0.0,1.7899770227493488e-06,0.0,0.23163997623311078,0.0,0.3983058395404488,0.0,0.10169249294631823,0.0,0.26835835625365617
17,1,0,payoffs,2.0,0.6666680284741708,1.0,1.6666680284741708,2.0,0.6666680284741708,3.0,1.6666680284741708,0.0,0.6666680284741708,1.0,1.6666680284741708
17,1,1,shares,3.5790045725282076e-07,1.1871613056667549e-06,4.803584955686527e-07,1.309618527180696e-06,0.053657436486685126,0.17798253974642564,0.040504713777445446,0.3578011257630033,0.04050471377744544,0.06118777916887279,0.07201668772556857,0.1963416685280876
17,1,1,payoffs,2.0,0.602966847156223,1.0,1.602966847156223,2.0,0.602966847156223,3.0,1.602966847156223,0.0,0.602966847156223,1.0,1.602966847156223
17,1,2,shares,6.242451389450001e-07,9.208166239745756e-07,8.044847306078283e-07,9.854922921415203e-07,0.09358857530433982,0.13805140092877094,0.06810161971749237,0.3302042198229564,0.06810161971749237,0.03359087322882586,0.12061059845644365,0.14774775779721253
17,1,2,payoffs,2.0,0.5284612380706747,1.0,1.5284612380706748,2.0,0.5284612380706747,3.0,1.5284612380706748,0.0,0.5284612380706747,1.0,1.5284612380706748
17,1,3,shares,8.19937295154587e-07,7.251244677649887e-07,1.0286320656448275e-06,7.613449571045211e-07,0.12292729010609527,0.1087126861270155,0.08517661000124985,0.3131292295391989,0.08517661000124985,0.016515882945068387,0.1542153931687106,0.11414296308494556
17,1,3,payoffs,2.0,0.4533168674419763,1.0,1.4533168674419765,2.0,0.4533168674419763,3.0,1.4533168674419765,0.0,0.4533168674419763,1.0,1.4533168674419765
17,1,4,shares,9.626168131735124e-07,5.824449497460633e-07,1.1859214690243755e-06,6.040555537249732e-07,0.14431820207870355,0.08732177415440723,0.09453694422417647,0.30376889531627227,0.09453694422417647,0.007155548722141768,0.17779665997303004,0.09056169628062613
17,1,4,payoffs,2.0,0.3865636099379155,1.0,1.3865636099379155,2.0,0.3865636099379155,3.0,1.3865636099379155,0.0,0.3865636099379155,1.0,1.3865636099379155
17,2,0,shares,0.0,1.3629482878646833e-06,0.0,1.9720904978042407e-06,0.0,0.18700771268937932,0.0,0.5224978631384422,0.0,0.01990405624469185,0.0,0.2705870329010205
17,2,0,payoffs,2.0,0.41382626375961995,1.0,1.41382626375962,2.0,0.41382626375961995,3.0,1.41382626375962,0.0,0.41382626375961995,1.0,1.41382626375962
17,2,1,shares,2.548836994523755e-07,1.1080645884123078e-06,5.336260055475035e-07,1.4384644922567372e-06,0.03497213948672444,0.15203557320265487,0.010399826855510738,0.5120980362829314,0.010399826855510738,0.009504229389181112,0.07321787599539235,0.19736915690562812
17,2,1,payoffs,2.0,0.37092799288535855,1.0,1.3709279928853584,2.0,0.37092799288535855,3.0,1.3709279928853584,0.0,0.37092799288535855,1.0,1.3709279928853584
17,2,2,shares,4.4829887399256877e-07,9.146494138721145e-07,8.595817838306014e-07,1.1125087139736393e-06,0.06151029189663426,0.12549742079274506,0.01598770732083503,0.506510155817607,0.01598770732083503,0.003916348923856822,0.11794168912707625,0.15264534377394423
17,2,2,payoffs,2.0,0.3282257037402818,1.0,1.3282257037402818,2.0,0.3282257037402818,3.0,1.3282257037402818,0.0,0.3282257037402818,1.0,1.3282257037402818
17,2,3,shares,5.938620963270314e-07,7.690861915376519e-07,1.074933919436662e-06,8.971565783675788e-07,0.08148276297483707,0.10552494971454225,0.01850323193166983,0.5039946312067722,0.01850323193166983,0.00140082431302202,0.1474897729839898,0.12309725991703067
17,2,3,payoffs,2.0,0.2913453053359457,1.0,1.2913453053359456,2.0,0.2913453053359457,3.0,1.2913453053359456,0.0,0.2913453053359457,1.0,1.2913453053359456
17,2,4,shares,7.044291750272392e-07,6.58519112837444e-07,1.2253908851868095e-06,7.466996126174314e-07,0.09665347537131892,0.0903542373180604,0.019465070268660328,0.5030327928697818,0.019465070268660328,0.0004389859760315234,0.16813370590033008,0.10245332700069039
17,2,4,payoffs,2.0,0.26079676057113793,1.0,1.2607967605711379,2.0,0.26079676057113793,3.0,1.2607967605711379,0.0,0.26079676057113793,1.0,1.2607967605711379
17,3,0,shares,0.0,1.0687714010180638e-06,0.0,2.26626738465086e-06,0.0,0.12901007207160117,0.0,0.5951795093376925,0.0,0.0022487544876694855,0.0,0.27355832907657035
17,3,0,payoffs,2.0,0.2625197906581093,1.0,1.2625197906581094,2.0,0.2625197906581093,3.0,1.2625197906581094,0.0,0.2625197906581093,1.0,1.2625197906581094
17,3,1,shares,1.378834177440156e-07,9.308879832740482e-07,6.199614549460397e-07,1.6463059297048204e-06,0.016643736577990165,0.11236633549361101,0.00133841259257557,0.5938410967451169,0.0013384125925755702,0.0009103418950939153,0.07483477936256222,0.19872354971400813
17,3,1,payoffs,2.0,0.25010403701215217,1.0,1.2501040370121523,2.0,0.25010403701215217,3.0,1.2501040370121523,0.0,0.25010403701215217,1.0,1.2501040370121523
17,3,2,shares,2.533573287210459e-07,8.154140722970179e-07,9.811301598554965e-07,1.2851372247953636e-06,0.030582449349819425,0.09842762272178175,0.0019352024244372154,0.5932443069132552,0.0019352024244372156,0.0003135520632322698,0.11843100640044155,0.1551273226761288
17,3,2,payoffs,2.0,0.233125375612999,1.0,1.233125375612999,2.0,0.233125375612999,3.0,1.233125375612999,0.0,0.233125375612999,1.0,1.233125375612999
17,3,3,shares,3.4810236638182446e-07,7.206690346362393e-07,1.2164719622159551e-06,1.049795422434905e-06,0.04201900549774822,0.08699106657385296,0.0021547865391208843,0.5930247227985715,0.0021547865391208843,9.396794854860097e-05,0.146838823876716,0.12671950519985434
17,3,3,payoffs,2.0,0.21587110964043577,1.0,1.2158711096404358,2.0,0.21587110964043577,3.0,1.2158711096404358,0.0,0.21587110964043577,1.0,1.2158711096404358
17,3,4,shares,4.258042454253842e-07,6.429671555926795e-07,1.3813524057336483e-06,8.84914978917212e-07,0.05139830307809118,0.07761176899351,0.0022238534370980236,0.5929556559005944,0.0022238534370980236,2.4901050571461716e-05,0.16674133799821397,0.10681699107835639
17,3,4,payoffs,2.0,0.1997330331060862,1.0,1.1997330331060863,2.0,0.1997330331060862,3.0,1.1997330331060863,0.0,0.1997330331060862,1.0,1.1997330331060863
17,4,0,shares,0.0,6.763900849348131e-07,0.0,2.6586487007341115e-06,0.0,0.0708032262331467,0.0,0.6507291447298889,0.0,0.00016201012843792124,0.0,0.2783022838820598
17,4,0,payoffs,2.0,0.14193182550159064,1.0,1.1419318255015904,2.0,0.14193182550159064,3.0,1.1419318255015904,0.0,0.14193182550159064,1.0,1.1419318255015904
17,4,1,shares,4.7891057708453914e-08,6.284990272263592e-07,7.399150738581731e-07,1.9187336268759385e-06,0.005013144735560601,0.0657900814975861,0.0001054247123146892,0.6506237200175742,0.0001054247123146892,5.658541612323204e-05,0.07745290112102192,0.20084938276103786
17,4,1,payoffs,2.0,0.1435641414098987,1.0,1.1435641414098987,2.0,0.1435641414098987,3.0,1.1435641414098987,0.0,0.1435641414098987,1.0,1.1435641414098987
17,4,2,shares,9.296725008978982e-08,5.834228348450234e-07,1.1600292900602516e-06,1.49861941067386e-06,0.009731634728228298,0.0610715915049184,0.0001455587123903144,0.6505835860174985,0.00014555871239031441,1.6451416047606836e-05,0.12142965736868865,0.15687262651337114
17,4,2,payoffs,2.0,0.14066866373543863,1.0,1.1406686637354386,2.0,0.14066866373543863,3.0,1.1406686637354386,0.0,0.14066866373543863,1.0,1.1406686637354386
17,4,3,shares,1.3399085457507587e-07,5.423992303597374e-07,1.430705244592233e-06,1.2279434561418787e-06,0.014025907536131404,0.05677731869701529,0.000157881625728707,0.6505712631041601,0.00015788162572870704,4.128502709214209e-06,0.14976350091763393,0.12853878296442584
17,4,3,payoffs,2.0,0.13585942624698488,1.0,1.135859426246985,2.0,0.13585942624698488,3.0,1.135859426246985,0.0,0.13585942624698488,1.0,1.135859426246985
17,4,4,shares,1.7083319976522384e-07,5.055568851695894e-07,1.6195330197616164e-06,1.0391156809724953e-06,0.017882494082205817,0.052920732150940876,0.00016109481733963065,0.6505680499125492,0.00016109481733963068,9.153110982905731e-07,0.1695296328911801,0.10877265099087968
17,4,4,payoffs,2.0,0.13030778167667798,1.0,1.130307781676678,2.0,0.13030778167667798,3.0,1.130307781676678,0.0,0.13030778167667798,1.0,1.130307781676678
17,5,0,shares,0.0,2.749653290820368e-07,0.0,3.0600734565868884e-06,0.0,0.025397860238122915,0.0,0.6919410970665383,0.0,6.370395743792257e-06,0.0,0.28265133727312836
17,5,0,payoffs,2.0,0.050809011197765666,1.0,1.0508090111977657,2.0,0.050809011197765666,3.0,1.0508090111977657,0.0,0.050809011197765666,1.0,1.0508090111977657
17,5,1,shares,6.983606604201211e-09,2.679817224778356e-07,8.649432186971926e-07,2.1951302378896957e-06,0.0006450582881982768,0.024752801949924637,4.407938619653319e-06,0.6919366891279186,4.407938619653319e-06,1.962457124138938e-06,0.07989264339515821,0.20275869387797013
17,5,1,payoffs,2.0,0.05384732634483267,1.0,1.0538473263448327,2.0,0.05384732634483267,3.0,1.0538473263448327,0.0,0.05384732634483267,1.0,1.0538473263448327
17,5,2,shares,1.4198084262935846e-08,2.6076724481910096e-07,1.3490209769507936e-06,1.7110524796360947e-06,0.0013114415586975713,0.02408641867942534,5.884791335593727e-06,0.6919352122752027,5.884791335593727e-06,4.856044081985301e-07,0.12460569609003341,0.15804564118309494
17,5,2,payoffs,2.0,0.05511497363752092,1.0,1.055114973637521,2.0,0.05511497363752092,3.0,1.055114973637521,0.0,0.05511497363752092,1.0,1.055114973637521
17,5,3,shares,2.1384029301093757e-08,2.5358129978094307e-07,1.6584096959471099e-06,1.4016637606397785e-06,0.0019751893423445624,0.02342267089577835,6.269207793348252e-06,0.6919348278587449,6.269207793348252e-06,1.0118795044400519e-07,0.15318315882161992,0.12946817845150843
17,5,3,payoffs,2.0,0.05545043811878911,1.0,1.055450438118789,2.0,0.05545043811878911,3.0,1.055450438118789,0.0,0.05545043811878911,1.0,1.055450438118789
